Name,Ticker,Sector,Location,Weight (%),Asset Class
HOTEL CHOCOLAT GROUP PLC,HOTC,Consumer Staples,Royaume-Uni,0.077,Actions
ALPHA SYSTEMS INC,4719,Technology,Japon,0.077,Actions
ZHEJIANG ORIENT GENE BIOTECH LTD A,688298,Health Care,Chine,0.077,Actions
METROPOLE TELEVISION SA,MMT,Communication,France,0.077,Actions
HANMI FINANCIAL CORP,HAFC,Financials,Etats-Unis,0.077,Actions
HARUM ENERGY,HRUM,Energy,Indonésie,0.077,Actions
CARRIAGE SERVICES INC,CSV,Consumer Discretionary,Etats-Unis,0.077,Actions
CHATHAM LODGING TRUST REIT,CLDT,Real Estate,Etats-Unis,0.077,Actions
ENDURANCE TECHNOLOGIES LTD,ENDURANCE,Consumer Discretionary,Inde,0.077,Actions
CREDITACCESS GRAMEEN LTD,CREDITACC,Financials,Inde,0.077,Actions
EVERGREEN STEEL CORP,2211,Materials,Taïwan,0.077,Actions
BTRS HOLDINGS INC CLASS,BTRS,Technology,Etats-Unis,0.077,Actions
ELMOS SEMICONDUCTOR,ELG,Technology,Allemagne,0.077,Actions
AVACTA GROUP PLC,AVCT,Health Care,Royaume-Uni,0.077,Actions
LUTRONIC CORP,085370,Health Care,Corée,0.077,Actions
INICIS LTD,035600,Technology,Corée,0.077,Actions
VIAD CORP,VVI,Industrials,Etats-Unis,0.077,Actions
DYNAGREEN ENVIRONMENTAL PROTECTION,601330,Industrials,Chine,0.077,Actions
NORITSU KOKI LTD,7744,Industrials,Japon,0.077,Actions
ORASURE TECHNOLOGIES INC,OSUR,Health Care,Etats-Unis,0.07600000000000001,Actions
PADINI HOLDING,PADINI,Consumer Discretionary,Malaisie,0.07600000000000001,Actions
KAISA GROUP HOLDINGS LTD,1638,Real Estate,Chine,0.07600000000000001,Actions
HOSIDEN CORP,6804,Technology,Japon,0.076,Actions
23ANDME HOLDING CLASS A,ME,Health Care,Etats-Unis,0.076,Actions
BALRAMPUR CHINI MILLS LTD,BALRAMCHIN,Consumer Staples,Inde,0.076,Actions
CHINA GREATWALL SECURITIES LTD A,002939,Financials,Chine,0.076,Actions
SURUGA BANK LTD,8358,Financials,Japon,0.076,Actions
PLAINS GP HOLDINGS CLASS A,PAGP,Energy,Etats-Unis,0.076,Actions
CHUDENKO CORP,1941,Industrials,Japon,0.076,Actions
STO PREF,STO3,Materials,Allemagne,0.076,Actions
AMAZING MICROELECTRONIC CORP,['2062239D' '6411'],Technology,Taïwan,0.076,Actions
VIBHAVADI MEDICAL CENTER NON-VOTIN,VIBHA.R,Health Care,Thaïlande,0.076,Actions
IL YANG PHARMACEUTICAL LTD,007570,Health Care,Corée,0.076,Actions
LIAONING PORT LTD A,601880,Industrials,Chine,0.076,Actions
AVICOPTER PLC A,600038,Industrials,Chine,0.076,Actions
CHUN YUAN STEEL INDUSTRY LTD,2010,Materials,Taïwan,0.076,Actions
FIREFINCH LTD,FFX,Materials,Australie,0.076,Actions
BANK MILLENNIUM SA,MIL,Financials,Pologne,0.076,Actions
PETMED EXPRESS INC,PETS,Consumer Discretionary,Etats-Unis,0.076,Actions
FINANCIAL PRODUCTS GROUP LTD,7148,Financials,Japon,0.076,Actions
EVOLUS INC,EOLS,Health Care,Etats-Unis,0.076,Actions
CHINA SHINEWAY PHARMACEUTICAL LTD,2877,Health Care,Chine,0.076,Actions
BOSTON BEER INC CLASS A,SAM,Consumer Staples,Etats-Unis,0.076,Actions
UWC,UWC,Industrials,Malaisie,0.076,Actions
MURPHY USA INC,MUSA,Consumer Discretionary,Etats-Unis,0.076,Actions
C-MER EYE CARE HOLDINGS LTD,3309,Health Care,Hong-Kong,0.076,Actions
YUAN LONGPING HIGH-TECH AGRICULTUR,000998,Consumer Staples,Chine,0.076,Actions
YOUNG AND COS BREWERY PLC,YNGA,Consumer Discretionary,Royaume-Uni,0.076,Actions
BAJAJ ELECTRICALS LTD,BAJAJELEC,Consumer Discretionary,Inde,0.076,Actions
SCHNEIDER NATIONAL INC CLASS B,SNDR,Industrials,Etats-Unis,0.07500000000000001,Actions
UNISEM M,UNISEM,Technology,Malaisie,0.07500000000000001,Actions
SOUTHWEST SECURITIES LTD A,600369,Financials,Chine,0.07500000000000001,Actions
VERINT SYSTEMS INC,VRNT,Technology,Etats-Unis,0.07500000000000001,Actions
CHIA HSIN CEMENT CORP,1103,Materials,Taïwan,0.07500000000000001,Actions
PT INDIKA ENERGY,INDY,Energy,Indonésie,0.07500000000000001,Actions
DYNASTY CERAMIC NON-VOTING DR PCL,DCC.R,Industrials,Thaïlande,0.07500000000000001,Actions
ALUJAIN CORPORATION CORP,2170,Materials,Arabie saoudite,0.07500000000000001,Actions
DONGWHA HOLDINGS LTD,025900,Materials,Corée,0.07500000000000001,Actions
PROSEGUR COMPANIA DE SEGURIDAD SA,PSG,Industrials,Espagne,0.07500000000000001,Actions
SAWIT SUMBERMAS SARANA,SSMS,Consumer Staples,Indonésie,0.075,Actions
SHIHLIN PAPER CORP,1903,Materials,Taïwan,0.075,Actions
BUFAB AB,BUFAB,Industrials,Suède,0.075,Actions
TPI POLENE POWER PCL NON-VOTING DR,TPIPP.R,Utilities,Thaïlande,0.075,Actions
CHICOS FAS INC,CHS,Consumer Discretionary,Etats-Unis,0.075,Actions
KANAMOTO LTD,9678,Industrials,Japon,0.075,Actions
SES IMAGOTAG SA,SESL,Technology,France,0.075,Actions
PORR AG,POS,Industrials,Autriche,0.075,Actions
AMBER ENTERPRISES INDIA LTD,AMBER,Consumer Discretionary,Inde,0.075,Actions
BROADLEAF LTD,3673,Technology,Japon,0.075,Actions
SNT MOTIV LTD,064960,Consumer Discretionary,Corée,0.075,Actions
YTL POWER INTERNATIONAL,YTLPOWR,Utilities,Malaisie,0.075,Actions
CORPORACION FINANCIERA COLOMBIANA,CORFICOLCF,Financials,Colombie,0.075,Actions
ZIBO QIXIANG TENGDA CHEMICAL LTD A,002408,Materials,Chine,0.075,Actions
EREX LTD,9517,Utilities,Japon,0.075,Actions
BLACKMORES LTD,BKL,Consumer Staples,Australie,0.075,Actions
PHILLIPS EDISON AND COMPANY INC,PECO,Real Estate,Etats-Unis,0.075,Actions
SONATA SOFTWARE LTD,SONATSOFTW,Technology,Inde,0.075,Actions
XINJIANG ZHONGTAI CHEMICAL GROUP L,002092,Materials,Chine,0.075,Actions
HIOKI EE CORP,6866,Technology,Japon,0.075,Actions
CONVERGE INFORMATION & COMMU,CNVRG,Communication,Philippines,0.075,Actions
PRUKSA HOLDING PCL NON-VOTING DR,PSH.R,Real Estate,Thaïlande,0.075,Actions
CALTAGIRONE EDITORE,CED,Communication,Italie,0.075,Actions
NISHIMATSUYA CHAIN LTD,7545,Consumer Discretionary,Japon,0.075,Actions
BAKKAVOR GROUP,BAKK,Consumer Staples,Royaume-Uni,0.075,Actions
YUNGSHIN GLOBAL HOLDING CORP,3705,Health Care,Taïwan,0.075,Actions
TOLY BREAD LTD A,603866,Consumer Staples,Chine,0.075,Actions
DEXIN CHINA HOLDINGS LTD,2019,Real Estate,Chine,0.075,Actions
NHN KCP CORP,060250,Technology,Corée,0.075,Actions
QUESS CORP LTD,QUESS,Industrials,Inde,0.075,Actions
NICHICON CORP,6996,Technology,Japon,0.075,Actions
ARCO PLATFORM LTD CLASS A,ARCE,Consumer Discretionary,Brésil,0.075,Actions
REX AMERICAN RESOURCES CORP,REX,Energy,Etats-Unis,0.075,Actions
MARIMEKKO,MEKKO,Consumer Discretionary,Finlande,0.075,Actions
ECOVE ENVIRONMENT CORP,6803,Industrials,Taïwan,0.07400000000000001,Actions
L&T FINANCE HOLDINGS LTD,L&TFH,Financials,Inde,0.07400000000000001,Actions
HOPE EDUCATION GROUP LTD,1765,Consumer Discretionary,Chine,0.07400000000000001,Actions
SOLUTIONS SE,S30,Technology,France,0.07400000000000001,Actions
ORION HOLDINGS CORP,001800,Consumer Staples,Corée,0.07400000000000001,Actions
CUB ELECPARTS INC,2231,Consumer Discretionary,Taïwan,0.07400000000000001,Actions
ASIA POTASH INTERNATIONAL INVESTME,000893,Materials,Chine,0.074,Actions
LITALICO INC,7366,Consumer Discretionary,Japon,0.074,Actions
FORRESTER RESEARCH INC,FORR,Industrials,Etats-Unis,0.074,Actions
SYNERGY GRID AND DEVELOPMENT PHILS,SGP,Utilities,Philippines,0.074,Actions
GANGLONG CHINA PROPERTY LTD,6968,Real Estate,Chine,0.074,Actions
OKINAWA CELLULAR TELEPHONE,9436,Communication,Japon,0.074,Actions
GLOBAL BRANDS MANUFACTURE LTD,6191,Technology,Taïwan,0.074,Actions
SATO HOLDINGS CORP,6287,Industrials,Japon,0.074,Actions
INNER MONGOLIA DIAN TOU ENERGY COR,002128,Energy,Chine,0.074,Actions
HEALTHSTREAM INC,HSTM,Health Care,Etats-Unis,0.074,Actions
TPI POLENE NON-VOTING DR PCL,TPIPL.R,Materials,Thaïlande,0.074,Actions
NAGAWA LTD,9663,Consumer Discretionary,Japon,0.074,Actions
WAVESTONE SA,WAVE,Technology,France,0.074,Actions
EQB INC,EQB,Financials,Canada,0.074,Actions
EQUASENS SA,EQS,Health Care,France,0.074,Actions
MANDOM CORP,4917,Consumer Staples,Japon,0.074,Actions
TRUSTCO BANK CORP,TRST,Financials,Etats-Unis,0.074,Actions
VIP INDUSTRIES LTD,VIPIND,Consumer Discretionary,Inde,0.07300000000000001,Actions
TONGDAO LIEPIN GROUP,6100,Communication,Chine,0.07300000000000001,Actions
TEST RESEARCH INC,3030,Technology,Taïwan,0.07300000000000001,Actions
TANGSHAN JIDONG CEMENT LTD A,000401,Materials,Chine,0.07300000000000001,Actions
KOREA ELECTRIC TERMINAL LTD,025540,Industrials,Corée,0.07300000000000001,Actions
PACIFIC TEXTILES LTD,1382,Consumer Discretionary,Hong-Kong,0.07300000000000001,Actions
GAOTU TECHEDU ADR REPRESENTING I,GOTU,Consumer Discretionary,Chine,0.07300000000000001,Actions
BELC LTD,9974,Consumer Staples,Japon,0.07300000000000001,Actions
COMPUTER PROGRAMS AND SYSTEMS INC,CPSI,Health Care,Etats-Unis,0.07300000000000001,Actions
MITSUBOSHI BELTING LTD,5192,Industrials,Japon,0.073,Actions
KPR MILL LTD,KPRMILL,Consumer Discretionary,Inde,0.073,Actions
IIFL FINANCE LTD,IIFL,Financials,Inde,0.073,Actions
BWX TECHNOLOGIES INC,BWXT,Industrials,Etats-Unis,0.073,Actions
ABC ARBITRAGE SA,ABCA,Financials,France,0.073,Actions
CURVES HOLDINGS LTD,7085,Consumer Discretionary,Japon,0.073,Actions
NATIONAL WESTERN LIFE GROUP INC CL,NWLI,Financials,Etats-Unis,0.073,Actions
COWEN INC CLASS A,COWN,Financials,Etats-Unis,0.073,Actions
CIVITANAVI SYSTEMS,CNS,Industrials,Italie,0.073,Actions
NITTO KOGYO CORP,6651,Industrials,Japon,0.073,Actions
MEDPACTO INC,235980,Health Care,Corée,0.07200000000000001,Actions
TIANJIN PHARMACEUTICAL DA REN TANG,T14,Health Care,Chine,0.07200000000000001,Actions
FLEURY SA,FLRY3,Health Care,Brésil,0.07200000000000001,Actions
KUNG LONG BATTERIES INDUSTRIAL LTD,1537,Industrials,Taïwan,0.07200000000000001,Actions
BRISTOW GROUP INC,VTOL,Energy,Etats-Unis,0.07200000000000001,Actions
MONOGATARI CORP,3097,Consumer Discretionary,Japon,0.07200000000000001,Actions
EASTERN PROVINCE CEMENT,3080,Materials,Arabie saoudite,0.07200000000000001,Actions
BTG HOTELS GROUP LTD A,600258,Consumer Discretionary,Chine,0.07200000000000001,Actions
SHANGHAI JINQIAO EXPORT PROCESSING,900911,Real Estate,Chine,0.07200000000000001,Actions
AMARA RAJA BATTERIES LTD,AMARAJABAT,Industrials,Inde,0.07200000000000001,Actions
AMALGAMATED FINANCIAL,AMAL,Financials,Etats-Unis,0.07200000000000001,Actions
WOORI INVESTMENT BANK LTD,010050,Financials,Corée,0.07200000000000001,Actions
KOLMARBNH LTD,200130,Consumer Staples,Corée,0.07200000000000001,Actions
BREVILLE GROUP LTD,BRG,Consumer Discretionary,Australie,0.072,Actions
ROYAL HOLDINGS LTD,8179,Consumer Discretionary,Japon,0.072,Actions
AKER SOLUTIONS,AKSO,Energy,Norvège,0.072,Actions
NISHIO RENT ALL LTD,9699,Industrials,Japon,0.072,Actions
BRIGHT HEALTH GROUP INC,BHG,Financials,Etats-Unis,0.072,Actions
SV INVESTMENT CORP,289080,Financials,Corée,0.072,Actions
SHANGHAI CONSTRUCTION GROUP LTD A,600170,Industrials,Chine,0.072,Actions
EHEALTH INC,EHTH,Financials,Etats-Unis,0.072,Actions
CEMBRA MONEY BANK AG,CMBN,Financials,Suisse,0.07100000000000001,Actions
NEWMARKET CORP,NEU,Materials,Etats-Unis,0.07100000000000001,Actions
CHINA SCE GROUP HOLDINGS LTD,1966,Real Estate,Chine,0.07100000000000001,Actions
QUBE HOLDINGS LTD,QUB,Industrials,Australie,0.07100000000000001,Actions
PETCO HEALTH AND WELLNESS COMPANY,WOOF,Consumer Discretionary,Etats-Unis,0.07100000000000001,Actions
ENSTAR GROUP LTD,ESGR,Financials,Etats-Unis,0.07100000000000001,Actions
ADITYA BIRLA CAPITAL LTD,ABCAPITAL,Financials,Inde,0.07100000000000001,Actions
CHIN HIN GROUP,CHINHIN,Industrials,Malaisie,0.07100000000000001,Actions
INGEVITY CORP,NGVT,Materials,Etats-Unis,0.07100000000000001,Actions
SURYA CITRA MEDIA,SCMA,Communication,Indonésie,0.07100000000000001,Actions
DAESUNG HOLDINGS LTD,016710,Utilities,Corée,0.07100000000000001,Actions
HUANXI MEDIA GROUP LTD,1003,Communication,Chine,0.07100000000000001,Actions
K WAH INTERNATIONAL HOLDINGS LTD,173,Real Estate,Hong-Kong,0.07100000000000001,Actions
CENTURY ALUMINUM,CENX,Materials,Etats-Unis,0.07100000000000001,Actions
ARCTURUS THERAPEUTICS HOLDINGS INC,ARCT,Health Care,Etats-Unis,0.07100000000000001,Actions
ASIA AVIATION NON-VOTING DR PCL,AAV.R,Industrials,Thaïlande,0.07100000000000001,Actions
POSCO ICT LTD,022100,Technology,Corée,0.07100000000000001,Actions
BEIJING ENERGY INTERNATIONAL HOLDI,686,Utilities,Chine,0.07100000000000001,Actions
MAISONS DU MONDE SA,MDM,Consumer Discretionary,France,0.071,Actions
TOKYOTOKEIBA LTD,9672,Consumer Discretionary,Japon,0.071,Actions
TOKEN CORP,1766,Consumer Discretionary,Japon,0.071,Actions
CUE HEALTH INC,HLTH,Health Care,Etats-Unis,0.071,Actions
KOSHIDAKA HOLDINGS LTD,2157,Consumer Discretionary,Japon,0.071,Actions
CENTURY TEXTILES AND INDUSTRIES LT,CENTURYTEX,Materials,Inde,0.071,Actions
BELLSYSTEM24 HOLDINGS INC,6183,Technology,Japon,0.071,Actions
ARATA CORP,2733,Consumer Discretionary,Japon,0.071,Actions
C UYEMURA LTD,4966,Materials,Japon,0.071,Actions
SHENZHEN NEW INDUSTRIES BIOMEDICAL,300832,Health Care,Chine,0.071,Actions
BLACKBAUD INC,BLKB,Technology,Etats-Unis,0.071,Actions
A MARK PRECIOUS METALS INC,AMRK,Financials,Etats-Unis,0.071,Actions
SCIENCE APPLICATIONS INTERNATIONAL,SAIC,Industrials,Etats-Unis,0.071,Actions
MITSUBISHI PENCIL LTD,7976,Industrials,Japon,0.071,Actions
GRANULES INDIA LTD,GRANULES,Health Care,Inde,0.071,Actions
GREIF INC CLASS B,GEFB,Materials,Etats-Unis,0.07,Actions
FORTH CORPORATION NON-VOTING DR PC,FORTH.R,Technology,Thaïlande,0.07,Actions
ENERGY FUELS INC,EFR,Energy,Canada,0.07,Actions
OKASAN SECURITIES GROUP INC,8609,Financials,Japon,0.07,Actions
ELIOR GROUP SA,ELIOR,Consumer Discretionary,France,0.07,Actions
ECONOCOM GROUP,ECONB,Technology,Belgique,0.07,Actions
GLOBAL DOMINION ACCESS SA,DOM,Technology,Espagne,0.07,Actions
SHEELA FOAM LTD,SFL,Consumer Discretionary,Inde,0.07,Actions
RUNWAY GROWTH FINANCE CORP,RWAY,Financials,Etats-Unis,0.07,Actions
LEXINFINTECH HOLDINGS ADR LTD,LX,Financials,Chine,0.07,Actions
DIGITAL MEDIATAMA MAXIMA,DMMX,Technology,Indonésie,0.07,Actions
HD HOME SHOPPING CORP,057050,Consumer Discretionary,Corée,0.07,Actions
TOTETSU KOGYO LTD,1835,Industrials,Japon,0.07,Actions
JH EDUCATIONAL TECHNOLOGY,1935,Consumer Discretionary,Chine,0.07,Actions
GPS PARTICIPACOES E EMPREENDIMENTO,GGPS3,Industrials,Brésil,0.07,Actions
HUMANWELL HEALTHCARE (GROUP) LTD A,600079,Health Care,Chine,0.07,Actions
SESODA CORP,1708,Materials,Taïwan,0.07,Actions
LIPPO KARAWACI,LPKR,Real Estate,Indonésie,0.07,Actions
SIA ENGINEERING LTD,S59,Industrials,Singapour,0.07,Actions
ENERSYS,ENS,Industrials,Etats-Unis,0.07,Actions
TOPKEY CORP,4536,Consumer Discretionary,Taïwan,0.07,Actions
CHINA ZHONGWANG HOLDINGS LTD,1333,Materials,Chine,0.07,Actions
UMW HOLDINGS,UMW,Consumer Discretionary,Malaisie,0.07,Actions
GRUPA AZOTY SA,ATT,Materials,Pologne,0.07,Actions
PAPA JOHNS INTERNATIONAL INC,PZZA,Consumer Discretionary,Etats-Unis,0.07,Actions
RATCHTHANI LEASING NON-VOTING DR P,THANI.R,Financials,Thaïlande,0.07,Actions
ITOCHU ENEX LTD,8133,Energy,Japon,0.06999999999999999,Actions
ZHEFU HOLDING GROUP LTD A,002266,Industrials,Chine,0.06999999999999999,Actions
SENSIRION HOLDING AG,SENS,Technology,Suisse,0.06999999999999999,Actions
CORSAIR GAMING INC,CRSR,Technology,Etats-Unis,0.06999999999999999,Actions
VALUE PARTNERS GROUP LTD,806,Financials,Hong-Kong,0.06999999999999999,Actions
GUNZE LTD,3002,Consumer Discretionary,Japon,0.06999999999999999,Actions
SAN-AI OBBLI LTD,8097,Energy,Japon,0.069,Actions
KAROON ENERGY LTD,KAR,Energy,Australie,0.069,Actions
JINKE PROPERTY GROUP LTD A,000656,Real Estate,Chine,0.069,Actions
YAMAZEN CORP,8051,Industrials,Japon,0.069,Actions
SINYI REALTY INC,9940,Real Estate,Taïwan,0.069,Actions
TAIGEN BIOPHARMACEUTICALS LTD,4157,Health Care,Taïwan,0.069,Actions
SHANGHAI MECHANICAL & ELECTRICAL I,900925,Industrials,Chine,0.069,Actions
JW PHARMACEUTICAL CORP,001060,Health Care,Corée,0.069,Actions
COTY INC CLASS A,COTY,Consumer Staples,Etats-Unis,0.069,Actions
CROPENERGIES AG,CE2,Energy,Allemagne,0.069,Actions
COMPANHIA BRASILEIRA DE DISTRIBUIC,PCAR3,Consumer Staples,Brésil,0.069,Actions
PIOLAX INC,5988,Consumer Discretionary,Japon,0.069,Actions
BORUSSIA DORTMUND,BVB,Communication,Allemagne,0.069,Actions
PP LONDON SUMATRA INDONESIA,LSIP,Consumer Staples,Indonésie,0.069,Actions
BANK KB BUKOPIN,BBKP,Financials,Indonésie,0.069,Actions
SAMTY LTD,3244,Real Estate,Japon,0.069,Actions
GULF CABLE AND ELECTRICAL INDUSTRI,CABLE,Industrials,Koweït,0.069,Actions
WEALTHNAVI INC,7342,Financials,Japon,0.069,Actions
TRANSFAR ZHILIAN LTD A,002010,Materials,Chine,0.069,Actions
QURAIN PETROCHEMICAL INDUSTRIES,ALQURAIN,Consumer Staples,Koweït,0.069,Actions
MARUZEN SHOWA UNYU LTD,9068,Industrials,Japon,0.069,Actions
EID PARRY INDIA LTD,EIDPARRY,Materials,Inde,0.069,Actions
VALSOIA,VLS,Consumer Staples,Italie,0.069,Actions
DRB-HICOM,DRBHCOM,Consumer Discretionary,Malaisie,0.069,Actions
GEK TERNA HOLDING REAL ESTATE CONS,GEKTERNA,Industrials,Grèce,0.06899999999999999,Actions
HELIX ENERGY SOLUTIONS GROUP INC,HLX,Energy,Etats-Unis,0.06899999999999999,Actions
JINS HOLDINGS INC,3046,Consumer Discretionary,Japon,0.06899999999999999,Actions
SUVEN PHARMACEUTICALS LTD,SUVENPHAR,Health Care,Inde,0.06899999999999999,Actions
EN JAPAN INC,4849,Industrials,Japon,0.06899999999999999,Actions
MADISON SQUARE GARDEN SPORTS CORP,MSGS,Communication,Etats-Unis,0.068,Actions
ESAB CORP,ESAB,Industrials,Etats-Unis,0.068,Actions
EASTERN POLYMER GROUP PCL NON-VOTI,EPG.R,Materials,Thaïlande,0.068,Actions
GIKEN SEISAKUSHO LTD,6289,Industrials,Japon,0.068,Actions
DONGWON SYSTEMS CORP,014820,Materials,Corée,0.068,Actions
PROYA COSMETICS LTD A,603605,Consumer Staples,Chine,0.068,Actions
DXP ENTERPRISES INC,DXPE,Industrials,Etats-Unis,0.068,Actions
MARUWA UNYU KIKAN LTD,9090,Industrials,Japon,0.068,Actions
EBUSCO HOLDING NV,EBUS,Industrials,Pays-Bas,0.068,Actions
XIABUXIABU CATERING MANAGEMENT (CH,520,Consumer Discretionary,Chine,0.068,Actions
HYOSUNG HEAVY INDUSTRIES CORP,298040,Industrials,Corée,0.068,Actions
RAJESH EXPORTS LTD,RAJESHEXPO,Consumer Discretionary,Inde,0.068,Actions
ARGONAUT GOLD INC,AR,Materials,Canada,0.068,Actions
TES LTD,095610,Technology,Corée,0.068,Actions
CAREGEN LTD,214370,Health Care,Corée,0.068,Actions
OFFSHORE OIL ENGINEERING LTD A,600583,Energy,Chine,0.068,Actions
CAPITAL POWER CORP,CPX,Utilities,Canada,0.068,Actions
RADIUS HEALTH INC,RDUS,Health Care,Etats-Unis,0.068,Actions
MONTE ROSA THERAPEUTICS INC,GLUE,Health Care,Etats-Unis,0.068,Actions
ZOJIRUSHI CORP,7965,Consumer Discretionary,Japon,0.068,Actions
AGILON HEALTH,AGL,Health Care,Etats-Unis,0.068,Actions
KAMUX,KAMUX,Consumer Discretionary,Finlande,0.068,Actions
ATINUM INVESTMENT LTD,021080,Financials,Corée,0.068,Actions
TOYO CONSTRUCTION LTD,1890,Industrials,Japon,0.068,Actions
STELLA INTERNATIONAL LTD,1836,Consumer Discretionary,Hong-Kong,0.068,Actions
HANSAE LTD,105630,Consumer Discretionary,Corée,0.068,Actions
CASSAVA SCIENCES INC,SAVA,Health Care,Etats-Unis,0.068,Actions
BANK PEMBANGUNAN DAERAH JAWA BARAT,BJBR,Financials,Indonésie,0.068,Actions
KARDEMIR KARABUK DEMIR CELIK SANAY,KRDMD.E,Materials,Turquie,0.068,Actions
SEBANG GLOBAL BATTERY LTD,004490,Consumer Discretionary,Corée,0.067,Actions
VIA SA,VIIA3,Consumer Discretionary,Brésil,0.067,Actions
YINCHENG INTERNATIONAL HOLDING LTD,1902,Real Estate,Chine,0.067,Actions
SHANGHAI ZHANGJIANG HI-TECH PARK D,600895,Real Estate,Chine,0.067,Actions
WOORI TECHNOLOGY INVESTMENT LTD,041190,Financials,Corée,0.067,Actions
TOKYU CONSTRUCTION LTD,1720,Industrials,Japon,0.067,Actions
EHANG HOLDINGS ADR LTD,EH,Industrials,Chine,0.067,Actions
RBL BANK LTD,RBLBANK,Financials,Inde,0.067,Actions
COMTURE CORP,3844,Technology,Japon,0.067,Actions
NINGBO JOYSON ELECTRONIC CORP A,600699,Consumer Discretionary,Chine,0.067,Actions
CHOW SANG SANG HOLDINGS INTERNATIO,116,Consumer Discretionary,Hong-Kong,0.067,Actions
MITSUBISHI SHOKUHIN LTD,7451,Consumer Staples,Japon,0.067,Actions
BINJIANG SERVICE GROUP LTD,3316,Industrials,Chine,0.067,Actions
JAZEERA AIRWAYS,JAZEERA,Industrials,Koweït,0.067,Actions
BELDEN INC,BDC,Technology,Etats-Unis,0.067,Actions
FUJI (EHIME) LTD,8278,Consumer Staples,Japon,0.067,Actions
BSE LTD,BSE,Financials,Inde,0.067,Actions
NEOGEN CORP,NEOG,Health Care,Etats-Unis,0.067,Actions
M&A CAPITAL PARTNERS LTD,6080,Financials,Japon,0.067,Actions
METROPOLIS HEALTHCARE LTD,METROPOLIS,Health Care,Inde,0.067,Actions
ROLAND CORP,7944,Consumer Discretionary,Japon,0.067,Actions
NARAYANA HRUDAYALAYA LTD,NH,Health Care,Inde,0.067,Actions
REDCO PROPERTIES GROUP LTD,1622,Real Estate,Chine,0.067,Actions
PMV PHARMACEUTICALS INC,PMVP,Health Care,Etats-Unis,0.067,Actions
NATIONAL REAL ESTATE,NRE,Real Estate,Koweït,0.067,Actions
NATIONAL PRESTO INDUSTRIES INC,NPK,Industrials,Etats-Unis,0.067,Actions
RATNAMANI METALS AND TUBES LTD,RATNAMANI,Materials,Inde,0.067,Actions
BRICKWORKS LTD,BKW,Materials,Australie,0.067,Actions
DOUTOR NICHIRES HOLDINGS LTD,3087,Consumer Discretionary,Japon,0.06699999999999999,Actions
BUNKA SHUTTER LTD,5930,Industrials,Japon,0.06699999999999999,Actions
DONG-A ST LTD,170900,Health Care,Corée,0.066,Actions
BLUEBIRD BIO INC,BLUE,Health Care,Etats-Unis,0.066,Actions
NAMCHOW HOLDINGS LTD,1702,Consumer Staples,Taïwan,0.066,Actions
NAVIENT CORP,NAVI,Financials,Etats-Unis,0.066,Actions
GILLETTE INDIA LTD,GILLETTE,Consumer Staples,Inde,0.066,Actions
INSTIL BIO INC,TIL,Health Care,Etats-Unis,0.066,Actions
BANGKOK AIRWAYS PCL NON-VOTING D,BA.R,Industrials,Thaïlande,0.066,Actions
PRAJ INDUSTRIES LTD,PRAJIND,Industrials,Inde,0.066,Actions
AEDES,AED,Real Estate,Italie,0.066,Actions
JIANGSU YUYUE MEDICAL EQUIPMENT &,002223,Health Care,Chine,0.066,Actions
KOZA ALTIN ISLETMELERI A,KOZAL.E,Materials,Turquie,0.066,Actions
JW CAYMAN THERAPEUTICS LTD,2126,Health Care,Chine,0.066,Actions
DESPEGAR COM CORP,DESP,Consumer Discretionary,Argentine,0.066,Actions
POWERLONG REAL ESTATE HOLDINGS LTD,1238,Real Estate,Chine,0.066,Actions
EIZO CORP,6737,Technology,Japon,0.066,Actions
CASTROL INDIA LTD,CASTROLIND,Materials,Inde,0.066,Actions
DOMAIN HOLDINGS AUSTRALIA LTD,DHG,Communication,Australie,0.066,Actions
HECLA MINING,HL,Materials,Etats-Unis,0.066,Actions
TSUGAMI CORP,6101,Industrials,Japon,0.066,Actions
MIRUM PHARMACEUTICALS INC,MIRM,Health Care,Etats-Unis,0.066,Actions
ASTRAL FOODS LTD,ARL,Consumer Staples,Afrique du Sud,0.066,Actions
HEXATRONIC GROUP,HTRO,Industrials,Suède,0.066,Actions
MREIT INC,MREIT PM,Real Estate,Philippines,0.066,Actions
DIVERSIFIED HEALTHCARE TRUST,DHC,Real Estate,Etats-Unis,0.066,Actions
POU SHENG INTERNATIONAL LTD,3813,Consumer Discretionary,Chine,0.065,Actions
C&D PROPERTY MANAGEMENT GROUP LTD,2156,Real Estate,Chine,0.065,Actions
KOMIPHARM INTERNATIONAL LTD,041960,Health Care,Corée,0.065,Actions
DUN BRADST HLDG INC,DNB,Industrials,Etats-Unis,0.065,Actions
RYERSON HOLDING CORP,RYI,Materials,Etats-Unis,0.065,Actions
ANHUI HONGLU STEEL CONSTRUCTION (G,002541,Materials,Chine,0.065,Actions
HALLA HOLDINGS CORP,060980,Consumer Discretionary,Corée,0.065,Actions
ANTENGENE-B CORP LTD,6996,Health Care,Chine,0.065,Actions
SENSORTEK TECHNOLOGY CORP,6732,Technology,Taïwan,0.065,Actions
FILINVEST REIT CORP. CORP,FILRT,Real Estate,Philippines,0.065,Actions
ELAN CORP,6099,Health Care,Japon,0.065,Actions
CHUNG HWA PULP CORP,1905,Materials,Taïwan,0.065,Actions
